"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.4,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-0.2,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.3,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.9,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.8,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.5,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.6,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,0.5,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,1.1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.3,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,1.4,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.6,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.5,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.3,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,1.8,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,4.1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,2,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.8,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,1.9,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,2.3,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,0.8,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,0.8,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-0.0827919177801361,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.587487675594629,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.563873229921013,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.0347010724682141,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-0.0727749691562558,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.612286269660996,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,0.0521012867811724,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,0.181362904065321,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,0.256167287601145,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,0.566422407092586,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,0.247860134896495,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.734350537851064,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-0.422573557340138,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.192940635920963,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.522040561778045,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.362807516377096,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.230769319557875,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.374307334062282,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-0.220092654606206,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.280554619252366,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.089308870520498,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.362448386314763,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.122564042964599,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.120586632287404,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-0.74676317517097,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.922343062245178,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.220015043240956,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.495209804332292,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.535457941352797,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.447058231561941,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,0.142010904916889,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0.451135180189369,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,0.384857617820905,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.427483330180301,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.0474004796492552,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.200612103183631,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-0.0531349149471629,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.683640404621447,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.493579100973089,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.698246926242122,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.436086418342891,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.256886485464456,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,0.157952560085472,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,0.459311208262413,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,0.46170072328017,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,0.606637365070164,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.340635341418965,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.45691556074339,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.491034575353338,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.16340724582076,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.946873289590414,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.23052792631852,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,0.772706561099552,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.40177330054858,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,1.18058273015204,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.281620337339466,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.0983479970329952,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.668316697649882,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,0.274250710462861,,
